sample_id,scenario,true_K,method,display_name,set_rmse,set_mae,k_hat,k_acc,k_abs_err,outlier_5deg
U8_mismatch_K2#0063,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.4875586214505994,0.42893828296131,2,1.0,0,0.0
U8_mismatch_K2#0064,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.890157336712382,0.7369054407443514,2,1.0,0,0.0
U8_mismatch_K2#0065,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.2715059638376926,0.2704885994749766,2,1.0,0,0.0
U8_mismatch_K2#0066,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.3900361249328703,1.1257276885431882,2,1.0,0,0.0
U8_mismatch_K2#0067,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.3534324115097645,0.3476983041348926,2,1.0,0,0.0
U8_mismatch_K2#0068,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.8191983346848836,0.6047984700069424,2,1.0,0,0.0
U8_mismatch_K2#0069,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.6221270796744559,0.4689915470183783,2,1.0,0,0.0
U8_mismatch_K2#0070,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.114007214464487,0.0930439478150546,2,1.0,0,0.0
U8_mismatch_K2#0071,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,17.82824640873781,14.134987769170268,1,0.0,1,1.0
U8_mismatch_K2#0072,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.4361418149347298,0.4239174355341699,2,1.0,0,0.0
U8_mismatch_K2#0073,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,2.2591807034580507,1.619890231168247,2,1.0,0,0.0
U8_mismatch_K2#0074,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.0803536225176562,1.0668836991183852,2,1.0,0,0.0
U8_mismatch_K2#0075,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.6196201915080334,0.611820251924291,2,1.0,0,0.0
U8_mismatch_K2#0076,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.8472227785134248,0.8154961610885341,2,1.0,0,0.0
U8_mismatch_K2#0077,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.0551028312198063,0.051483905579186,2,1.0,0,0.0
U8_mismatch_K2#0078,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.904434005911904,0.8657387014136932,2,1.0,0,0.0
U8_mismatch_K2#0079,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.3233625751957217,0.3172181561590754,2,1.0,0,0.0
U8_mismatch_K2#0080,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.3775762818468954,0.2722026928290928,2,1.0,0,0.0
U8_mismatch_K2#0081,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.2879011442663395,0.2499698980676639,2,1.0,0,0.0
U8_mismatch_K2#0082,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.6106598319156953,1.538689963061639,2,1.0,0,0.0
U8_mismatch_K2#0083,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.7517391838593335,0.6168992009065607,2,1.0,0,0.0
U8_mismatch_K2#0084,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.4561626901451464,0.4555985308307511,2,1.0,0,0.0
U8_mismatch_K2#0085,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.320630710612804,0.2975254200300612,2,1.0,0,0.0
U8_mismatch_K2#0086,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.4779596223967403,0.4717131473458114,2,1.0,0,0.0
U8_mismatch_K2#0087,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.5120436776092008,0.5067822756945795,2,1.0,0,0.0
U8_mismatch_K2#0088,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.5677054202704357,0.5648025799047178,2,1.0,0,0.0
U8_mismatch_K2#0089,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.6921311702848525,0.5755813538539609,2,1.0,0,0.0
U8_mismatch_K2#0090,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.173671343139728,1.1513780307315784,2,1.0,0,0.0
U8_mismatch_K2#0091,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,1.4007531334698426,1.3526501554738282,2,1.0,0,0.0
U8_mismatch_K2#0092,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,2.037284109208805,1.9271583961401568,2,1.0,0,0.0
U8_mismatch_K2#0093,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.660891930763381,0.6466862426546198,2,1.0,0,0.0
U8_mismatch_K2#0094,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.2723997220583737,0.2008503298144504,2,1.0,0,0.0
U8_mismatch_K2#0095,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.2908395139282613,0.241929095946384,2,1.0,0,0.0
U8_mismatch_K2#0096,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.9603685650876036,0.8451552293083466,2,1.0,0,0.0
U8_mismatch_K2#0097,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,17.7098563571094,13.25465627587936,1,0.0,1,1.0
U8_mismatch_K2#0098,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.6360326769484079,0.5222172020965026,2,1.0,0,0.0
U8_mismatch_K2#0099,U8_mismatch_K2,2,FROST-DOA,FROST-DOA,0.8299244341854723,0.6943537940294746,2,1.0,0,0.0
U9_heavytail_K3#0000,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,20.41371698764571,16.799801416736347,1,0.0,2,1.0
U9_heavytail_K3#0001,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.8086633253976292,0.4981024774254337,3,1.0,0,0.0
U9_heavytail_K3#0002,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,14.598023617156136,10.099182362148165,2,0.0,1,1.0
U9_heavytail_K3#0003,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,1.3106614909511858,1.2721523008449236,3,1.0,0,0.0
U9_heavytail_K3#0004,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,14.471248906449231,9.132470125938868,2,0.0,1,1.0
U9_heavytail_K3#0005,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,14.614053825427453,10.199149507296802,2,0.0,1,1.0
U9_heavytail_K3#0006,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,1.094245591749374,0.9062857691141584,3,1.0,0,0.0
U9_heavytail_K3#0007,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,2.1773433407628584,1.9277601312211747,3,1.0,0,0.0
U9_heavytail_K3#0008,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.7059556535776625,0.477577998545821,3,1.0,0,0.0
U9_heavytail_K3#0009,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,6.695530975910698,5.750740856537848,3,1.0,0,1.0
U9_heavytail_K3#0010,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.2911061997080908,0.2254882997994916,3,1.0,0,0.0
U9_heavytail_K3#0011,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,12.55571213322568,7.154698294330191,4,0.0,1,1.0
U9_heavytail_K3#0012,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,20.489974331900928,17.69499564374424,1,0.0,2,1.0
U9_heavytail_K3#0013,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,1.589405343705209,1.4934892472173769,3,1.0,0,0.0
U9_heavytail_K3#0014,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.6419315406599013,0.6323809962284904,3,1.0,0,0.0
U9_heavytail_K3#0015,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.8296480332883597,0.5169141133650044,3,1.0,0,0.0
U9_heavytail_K3#0016,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,1.0538929370640864,0.9924777635044392,3,1.0,0,0.0
U9_heavytail_K3#0017,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,12.557932758097529,7.122036460964836,4,0.0,1,1.0
U9_heavytail_K3#0018,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,1.5929014670032695,1.3692232120510208,3,1.0,0,0.0
U9_heavytail_K3#0019,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.4518838180232544,0.4107685623993309,3,1.0,0,0.0
U9_heavytail_K3#0020,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,1.5078291258775434,1.122245252011281,3,1.0,0,0.0
U9_heavytail_K3#0021,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,1.5918176416779428,1.08199817070727,3,1.0,0,0.0
U9_heavytail_K3#0022,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,14.605725506040956,9.791658531762163,2,0.0,1,1.0
U9_heavytail_K3#0023,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,12.547712768875382,7.18407340557943,4,0.0,1,1.0
U9_heavytail_K3#0024,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,12.518035996615067,6.651102677008904,4,0.0,1,1.0
U9_heavytail_K3#0025,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.6818880460519863,0.6671125008279696,3,1.0,0,0.0
U9_heavytail_K3#0026,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,12.631052898132122,7.568114450959208,4,0.0,1,1.0
U9_heavytail_K3#0027,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.434746459742392,0.3985834519333813,3,1.0,0,0.0
U9_heavytail_K3#0028,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,5.147298236803555,3.772088375602126,3,1.0,0,1.0
U9_heavytail_K3#0029,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,1.5836865200589514,1.249369332196428,3,1.0,0,0.0
U9_heavytail_K3#0030,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,3.185351307203105,3.005649224888965,3,1.0,0,0.0
U9_heavytail_K3#0031,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,1.5474455174934727,1.2661218315917089,3,1.0,0,0.0
U9_heavytail_K3#0032,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,20.511617792913988,17.82996625776076,1,0.0,2,1.0
U9_heavytail_K3#0033,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.2513843432928183,0.2363663985397585,3,1.0,0,0.0
U9_heavytail_K3#0034,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,5.450977358288191,4.248812501232894,3,1.0,0,1.0
U9_heavytail_K3#0035,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,14.70874020495983,10.22690391546575,2,0.0,1,1.0
U9_heavytail_K3#0036,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,2.176089625764457,2.024815158593741,3,1.0,0,0.0
U9_heavytail_K3#0037,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,12.697162905294874,8.000064950412526,4,0.0,1,1.0
U9_heavytail_K3#0038,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.4978116956145248,0.4490986222965271,3,1.0,0,0.0
U9_heavytail_K3#0039,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,14.461249037166796,9.013746182998752,2,0.0,1,1.0
U9_heavytail_K3#0040,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,14.453458167123404,8.921220311308945,2,0.0,1,1.0
U9_heavytail_K3#0041,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.4742701031721772,0.4643528548409416,3,1.0,0,0.0
U9_heavytail_K3#0042,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,14.579166975611669,9.6634816845172,2,0.0,1,1.0
U9_heavytail_K3#0043,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,14.445717710305198,8.812831539638266,2,0.0,1,1.0
U9_heavytail_K3#0044,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,14.546054342906952,9.612125166864066,2,0.0,1,1.0
U9_heavytail_K3#0045,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.3755591016589669,0.3542917794577344,3,1.0,0,0.0
U9_heavytail_K3#0046,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.52074366415639,0.4291253891677371,3,1.0,0,0.0
U9_heavytail_K3#0047,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.6294023176285564,0.5933599026770899,3,1.0,0,0.0
U9_heavytail_K3#0048,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.7565992290219662,0.6535196213504998,3,1.0,0,0.0
U9_heavytail_K3#0049,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.5573896536492311,0.5402491840496447,3,1.0,0,0.0
U9_heavytail_K3#0050,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,1.5918121957175604,1.4731438854799723,3,1.0,0,0.0
U9_heavytail_K3#0051,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,14.563293488036395,9.47962207090258,2,0.0,1,1.0
U9_heavytail_K3#0052,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,12.54853502866951,6.896622559158254,4,0.0,1,1.0
U9_heavytail_K3#0053,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.6763974777474658,0.4764976865404963,3,1.0,0,0.0
U9_heavytail_K3#0054,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.9417802879398668,0.6820626153816415,3,1.0,0,0.0
U9_heavytail_K3#0055,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.596169967783849,0.5807417359674124,3,1.0,0,0.0
U9_heavytail_K3#0056,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,12.56529341205937,7.286368320324833,4,0.0,1,1.0
U9_heavytail_K3#0057,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.676962884339197,0.6442560838392666,3,1.0,0,0.0
U9_heavytail_K3#0058,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.4666637913827089,0.3946751114270169,3,1.0,0,0.0
U9_heavytail_K3#0059,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,13.746322172652734,10.22857132189418,4,0.0,1,1.0
U9_heavytail_K3#0060,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,12.704463278729715,7.900236089282549,4,0.0,1,1.0
U9_heavytail_K3#0061,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,14.448694870090987,8.866228125734285,2,0.0,1,1.0
U9_heavytail_K3#0062,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,1.8044874762838825,1.629256868856609,3,1.0,0,0.0
U9_heavytail_K3#0063,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.3320243285719076,0.3198546650434413,3,1.0,0,0.0
U9_heavytail_K3#0064,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,12.961408141556868,9.011551421148338,4,0.0,1,1.0
U9_heavytail_K3#0065,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,12.519102623361045,6.820977100252522,4,0.0,1,1.0
U9_heavytail_K3#0066,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.6600752870258743,0.6554604255978976,3,1.0,0,0.0
U9_heavytail_K3#0067,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.523904243843008,0.4505847569104333,3,1.0,0,0.0
U9_heavytail_K3#0068,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,18.95238019117465,16.149086163493493,4,0.0,1,1.0
U9_heavytail_K3#0069,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.7298122592694357,0.6343552381251261,3,1.0,0,0.0
U9_heavytail_K3#0070,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.6932222044190719,0.4797175614838001,3,1.0,0,0.0
U9_heavytail_K3#0071,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.823378631648316,0.6389558544864116,3,1.0,0,0.0
U9_heavytail_K3#0072,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.4777990883340696,0.3937218605800439,3,1.0,0,0.0
U9_heavytail_K3#0073,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.8650686340212227,0.7441494822610389,3,1.0,0,0.0
U9_heavytail_K3#0074,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,4.619318748273253,3.5583806769897914,3,1.0,0,0.0
U9_heavytail_K3#0075,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.6661636380660594,0.6017804120535434,3,1.0,0,0.0
U9_heavytail_K3#0076,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,14.629272302094654,10.086421593633531,2,0.0,1,1.0
U9_heavytail_K3#0077,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.3184069362247645,0.281741937453108,3,1.0,0,0.0
U9_heavytail_K3#0078,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,14.630218840899383,10.246434386476102,2,0.0,1,1.0
U9_heavytail_K3#0079,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,2.3692262808650044,2.21929564348166,3,1.0,0,0.0
U9_heavytail_K3#0080,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,2.0691337298899093,1.9039810504988128,3,1.0,0,0.0
U9_heavytail_K3#0081,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,2.1064254240854905,1.6664386639179205,3,1.0,0,0.0
U9_heavytail_K3#0082,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,1.005204457289028,0.9230904227426014,3,1.0,0,0.0
U9_heavytail_K3#0083,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.7852808782363414,0.6892018360252644,3,1.0,0,0.0
U9_heavytail_K3#0084,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,12.522459765746378,6.83777031897781,4,0.0,1,1.0
U9_heavytail_K3#0085,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,12.527890910410338,6.87145829311994,4,0.0,1,1.0
U9_heavytail_K3#0086,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.5988382533489791,0.5044262937462326,3,1.0,0,0.0
U9_heavytail_K3#0087,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.2643473081938852,0.2181340553901757,3,1.0,0,0.0
U9_heavytail_K3#0088,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,12.52109902267045,6.753291458530228,4,0.0,1,1.0
U9_heavytail_K3#0089,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,31.549260431803923,27.38129281706412,4,0.0,1,1.0
U9_heavytail_K3#0090,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,14.635031891139825,9.768604093211705,2,0.0,1,1.0
U9_heavytail_K3#0091,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,1.5994474253759112,1.241828760108465,3,1.0,0,0.0
U9_heavytail_K3#0092,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.9700810560832528,0.922451070137292,3,1.0,0,0.0
U9_heavytail_K3#0093,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,20.50367607635404,17.782322822983975,1,0.0,2,1.0
U9_heavytail_K3#0094,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.874149177086763,0.7423376778358399,3,1.0,0,0.0
U9_heavytail_K3#0095,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,12.506157427244192,6.573335425067555,4,0.0,1,1.0
U9_heavytail_K3#0096,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,0.7721743027154495,0.666791163600422,3,1.0,0,0.0
U9_heavytail_K3#0097,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,1.536587431219712,1.2595346064874535,3,1.0,0,0.0
U9_heavytail_K3#0098,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,12.53591339427816,6.871284183320826,4,0.0,1,1.0
U9_heavytail_K3#0099,U9_heavytail_K3,3,FROST-DOA,FROST-DOA,6.882587638328413,5.19961823242038,3,1.0,0,1.0
U10_hard_mixed_K2#0000,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.859267558156876,10.777523028649377,2,1.0,0,1.0
U10_hard_mixed_K2#0001,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,38.79718771980583,37.7127172433074,3,0.0,1,1.0
U10_hard_mixed_K2#0002,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.44623130507582,8.82340208108946,3,0.0,1,1.0
U10_hard_mixed_K2#0003,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,26.61674003720767,23.17828718444948,3,0.0,1,1.0
U10_hard_mixed_K2#0004,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,27.818849923637355,27.68862092281353,1,0.0,1,1.0
U10_hard_mixed_K2#0005,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,2.78508155809067,2.060573266606319,2,1.0,0,0.0
U10_hard_mixed_K2#0006,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.451801060985185,8.914433846383448,3,0.0,1,1.0
U10_hard_mixed_K2#0007,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,20.6260623112054,19.34128008159044,4,0.0,2,1.0
U10_hard_mixed_K2#0008,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,41.84582785927961,32.07387118963133,2,1.0,0,1.0
U10_hard_mixed_K2#0009,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,17.973515419446777,15.684018610221855,3,0.0,1,1.0
U10_hard_mixed_K2#0010,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,15.385425268168824,12.62153643879649,3,0.0,1,1.0
U10_hard_mixed_K2#0011,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,1.7082536252515366,1.6093666779081277,2,1.0,0,0.0
U10_hard_mixed_K2#0012,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,1.0661704781816752,1.058141861409588,2,1.0,0,0.0
U10_hard_mixed_K2#0013,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,9.519287022980464,8.358829655138848,2,1.0,0,1.0
U10_hard_mixed_K2#0014,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.976039851147055,11.29817317230939,3,0.0,1,1.0
U10_hard_mixed_K2#0015,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.808115606802666,10.749100734152613,3,0.0,1,1.0
U10_hard_mixed_K2#0016,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,17.683259443614944,12.745956120920944,4,0.0,2,1.0
U10_hard_mixed_K2#0017,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.574472176210666,9.80886017274912,3,0.0,1,1.0
U10_hard_mixed_K2#0018,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,55.087913660042695,54.07544134999557,2,1.0,0,1.0
U10_hard_mixed_K2#0019,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.68784281909081,10.168992572879608,3,0.0,1,1.0
U10_hard_mixed_K2#0020,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,9.698654327489844,9.022707930375478,2,1.0,0,1.0
U10_hard_mixed_K2#0021,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,15.499278881732456,12.349231469698193,3,0.0,1,1.0
U10_hard_mixed_K2#0022,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,32.95956335398509,27.778876490025272,2,1.0,0,1.0
U10_hard_mixed_K2#0023,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,17.710674509425438,13.26111228991948,4,0.0,2,1.0
U10_hard_mixed_K2#0024,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,15.253774239853826,11.262017008694713,3,0.0,1,1.0
U10_hard_mixed_K2#0025,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,3.396262425631284,3.346923856064546,2,1.0,0,0.0
U10_hard_mixed_K2#0026,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,15.382147465937647,11.996263142205947,3,0.0,1,1.0
U10_hard_mixed_K2#0027,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,20.36844119182296,16.814076660460795,2,1.0,0,1.0
U10_hard_mixed_K2#0028,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,23.181586590648617,20.32232765202108,2,1.0,0,1.0
U10_hard_mixed_K2#0029,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,33.73553371482507,32.88548061780384,3,0.0,1,1.0
U10_hard_mixed_K2#0030,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,1.945466911379488,1.6792285773846984,2,1.0,0,0.0
U10_hard_mixed_K2#0031,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,42.70417113470428,35.754352323826744,2,1.0,0,1.0
U10_hard_mixed_K2#0032,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,6.540226022375951,5.020359014446548,2,1.0,0,1.0
U10_hard_mixed_K2#0033,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,8.774845625036585,6.802470359810815,2,1.0,0,1.0
U10_hard_mixed_K2#0034,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,52.56592977752432,37.40556216293845,2,1.0,0,1.0
U10_hard_mixed_K2#0035,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.61413843573419,9.82078271474182,3,0.0,1,1.0
U10_hard_mixed_K2#0036,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,29.551171664441448,23.3394301564385,2,1.0,0,1.0
U10_hard_mixed_K2#0037,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,25.94607235141698,21.677338743650164,3,0.0,1,1.0
U10_hard_mixed_K2#0038,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,15.51514135045899,12.135289179347495,3,0.0,1,1.0
U10_hard_mixed_K2#0039,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,11.759646789346808,9.452923263513007,2,1.0,0,1.0
U10_hard_mixed_K2#0040,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,17.975171735703057,17.071042268441452,3,0.0,1,1.0
U10_hard_mixed_K2#0041,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,33.066582583023944,30.4632643580906,2,1.0,0,1.0
U10_hard_mixed_K2#0042,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,0.5425954988603667,0.459545566817475,2,1.0,0,0.0
U10_hard_mixed_K2#0043,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,15.28724795934867,12.18368576644333,3,0.0,1,1.0
U10_hard_mixed_K2#0044,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.57794513740814,9.947353610221144,3,0.0,1,1.0
U10_hard_mixed_K2#0045,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,2.5611261590222214,2.5553087207259715,2,1.0,0,0.0
U10_hard_mixed_K2#0046,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,22.28746364559576,18.93915301256123,3,0.0,1,1.0
U10_hard_mixed_K2#0047,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,7.53541355927167,7.120204307397522,2,1.0,0,1.0
U10_hard_mixed_K2#0048,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,41.58105587727283,29.714045226934395,2,1.0,0,1.0
U10_hard_mixed_K2#0049,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,18.13121710859465,15.287762446334238,4,0.0,2,1.0
U10_hard_mixed_K2#0050,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,14.460047075579046,8.995873123953478,3,0.0,1,1.0
U10_hard_mixed_K2#0051,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,1.5455141296077624,1.1866737340342297,2,1.0,0,0.0
U10_hard_mixed_K2#0052,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,8.404987761192112,7.900056703563735,2,1.0,0,1.0
U10_hard_mixed_K2#0053,U10_hard_mixed_K2,2,FROST-DOA,FROST-DOA,3.5733264475646083,3.556327508103952,2,1.0,0,0.0
